segment,segment_display,count,example_occurrences
"ld, ","'ld, '",6,"[{""sentence_id"": 862, ""text"": ""But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems.""}, {""sentence_id"": 973, ""text"": ""In many parts of the world, waving is a friendly gesture, indicating \""hello.\""""}, {""sentence_id"": 1059, ""text"": ""In many other cities of Italy and in the rest of the world, particularly in Poland, similar setups were made, which were viewed by a great number of people.""}]"
bac te r,'bac te r',6,"[{""sentence_id"": 862, ""text"": ""But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems.""}, {""sentence_id"": 863, ""text"": ""Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.""}, {""sentence_id"": 877, ""text"": ""An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.""}]"
reat ,'reat ',6,"[{""sentence_id"": 872, ""text"": ""When you're on a staycation, you have the time to treat yourself and take a few extra minutes to brew up something special.""}, {""sentence_id"": 1258, ""text"": ""Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.""}, {""sentence_id"": 1260, ""text"": ""All I say to people is you treat us the way we treat you.""}]"
wear ,'wear ',6,"[{""sentence_id"": 895, ""text"": ""At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.""}, {""sentence_id"": 1557, ""text"": ""This became common practice, but the iron caused more wear on the wooden wheels of the wagons.""}, {""sentence_id"": 1701, ""text"": ""It is helpful to also wear a ring (just not one that looks too expensive.""}]"
boot,'boot',6,"[{""sentence_id"": 895, ""text"": ""At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.""}, {""sentence_id"": 897, ""text"": ""Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole.""}, {""sentence_id"": 1159, ""text"": ""In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.""}]"
Mol,'Mol',6,"[{""sentence_id"": 1094, ""text"": ""Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.""}, {""sentence_id"": 1096, ""text"": ""Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.""}, {""sentence_id"": 1934, ""text"": ""The capital of Moldova is Chişinău. The local language is Romanian, but Russian is widely used.""}]"
wild ,'wild ',6,"[{""sentence_id"": 1181, ""text"": ""The strain of bird flu lethal to humans, H5N1, has been confirmed to have infected a dead wild duck, found on Monday, in marshland near Lyon in the east of France.""}, {""sentence_id"": 1382, ""text"": ""While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse""}, {""sentence_id"": 1503, ""text"": ""Others are alleged to have been brought up by animals; some are said to have lived in the wild on their own.""}]"
m en's ,"""m en's """,6,"[{""sentence_id"": 1198, ""text"": ""Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.""}, {""sentence_id"": 1199, ""text"": ""Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.""}, {""sentence_id"": 1200, ""text"": ""Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.""}]"
us es  ,'us es  ',6,"[{""sentence_id"": 1234, ""text"": ""Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.""}, {""sentence_id"": 1333, ""text"": ""It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.""}, {""sentence_id"": 1515, ""text"": ""The distinct characteristics of the Internet lead to additional dimensions in terms of the uses and gratifications approach.""}]"
hunt,'hunt',6,"[{""sentence_id"": 1292, ""text"": ""In a partnership of NPWS and the Sporting Shooters Association of Australia (NSW) Inc, qualified volunteers were recruited, under the Sporting Shooters Association's hunting program.""}, {""sentence_id"": 1366, ""text"": ""Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.""}, {""sentence_id"": 1368, ""text"": ""They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.""}]"
republic,'republic',6,"[{""sentence_id"": 1319, ""text"": ""Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.""}, {""sentence_id"": 1320, ""text"": ""Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.""}, {""sentence_id"": 1322, ""text"": ""At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.""}]"
iron ,'iron ',6,"[{""sentence_id"": 1556, ""text"": ""Crossties were introduced fairly early to hold the tracks in place. Gradually, however, it was realised that tracks would be more efficient if they had a stip of iron on the top.""}, {""sentence_id"": 1557, ""text"": ""This became common practice, but the iron caused more wear on the wooden wheels of the wagons.""}, {""sentence_id"": 1558, ""text"": ""Eventually, wooden wheels were replaced by iron wheels. In 1767, the first full-iron rails were introduced.""}]"
rider,'rider',6,"[{""sentence_id"": 1839, ""text"": ""Stirrups are supports for the rider's feet that hang down on either side of the saddle.""}, {""sentence_id"": 1840, ""text"": ""They provide greater stability for the rider but can have safety concerns due to the potential for a rider's feet to get stuck in them.""}, {""sentence_id"": 1841, ""text"": ""If a rider is thrown from a horse but has a foot caught in the stirrup, they could be dragged if the horse runs away. To minimize this risk, a number of safety precautions can be taken.""}]"
sor,'sor',5,"[{""sentence_id"": 0, ""text"": ""On Monday, scientists from the Stanford University School of Medicine announced the invention of a new diagnostic tool that can sort cells by type: a tiny printable chip that can be manufactured using standard inkjet printers for possibly about one U.S. cent each.""}, {""sentence_id"": 198, ""text"": ""\""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.""}, {""sentence_id"": 744, ""text"": ""In developed countries today, providing deluxe bed and breakfasts has been raised to a sort of art-form.""}]"
ri es.,'ri es.',5,"[{""sentence_id"": 1, ""text"": ""Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.""}, {""sentence_id"": 700, ""text"": ""These requirements are designed to provide an organized migratory flow between both countries.""}, {""sentence_id"": 821, ""text"": ""Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.""}]"
