sentence_id,split,row_index,text,segments,segment_count
481,dev,481,"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.","[""M"",""yst"",""icism"","" "",""is "",""t"",""he "",""pursu"",""it"","" "",""of "",""comm"",""union"","" "",""wit"",""h, "",""id en t"",""it"",""y "",""wit"",""h, "",""or "",""consc"",""ious "",""awar"",""en es s"","" "",""of "",""an "",""ult"",""ima te  "",""realit"",""y, "",""divin"",""it"",""y, "",""spirit"",""ual "",""t"",""ru th, "",""or "",""God.""]",42
482,dev,482,"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.","[""T"",""he "",""bel"",""iever"","" "",""see"",""ks "",""a "",""direct"","" "",""exper"",""i en c"",""e, "",""int"",""uit"",""ion"","", "",""or"","" "",""insig"",""ht"","" "",""int"",""o "",""divin"",""e "",""realit"",""y/"",""t"",""he "",""deity "",""or "",""diet"",""i es.""]",34
483,dev,483,"Followers pursue certain ways of living, or practices that are intended to nurture those experiences.","[""F"",""ol"",""l"",""ower"",""s "",""pursu"",""e "",""cer"",""t"",""ain "",""ways "",""of "",""living, "",""or"","" "",""pract"",""ic es  "",""t"",""hat "",""are "",""in te nded "",""t"",""o "",""nur"",""t"",""ure "",""t"",""hose "",""exper"",""i en c"",""es.""]",31
484,dev,484,"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.","[""M"",""yst"",""icism"","" "",""can "",""be "",""dist"",""inguis"",""hed "",""fr"",""om "",""ot"",""her "",""for"",""ms "",""of "",""rel"",""igious "",""bel"",""ief "",""and "",""wor"",""s hi p "",""by "",""its "",""emp"",""hasis "",""on "",""t"",""he "",""direct"","" "",""person"",""al "",""exper"",""i en c"",""e "",""of "",""a "",""unique "",""st"",""a te  "",""of "",""consc"",""iousn"",""es s"","", "",""part"",""icul"",""ar"",""l"",""y "",""t"",""hose "",""of "",""a "",""peacef"",""ul, "",""insig"",""ht"",""ful, "",""bliss"",""ful, "",""or"","" "",""ev en  "",""ecst"",""atic "",""char"",""ac te r"","".""]",71
485,dev,485,Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.,"[""S"",""ik"",""hi sm"","" "",""is "",""a "",""rel"",""igion"","" "",""from "",""t"",""he "",""Indian"","" "",""sub"",""-"",""cont"",""in en t"","". "",""It "",""origin"",""a te d "",""in "",""t"",""he "",""Punjab "",""region"","" "",""during "",""t"",""he "",""15t"",""h "",""c en t"",""ury "",""from "",""a "",""sect"",""arian"","" "",""split"","" "",""wit"",""hi n "",""t"",""he "",""Hindu "",""t"",""radition"","".""]",50
486,dev,486,Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.,"[""S"",""ik"",""hs "",""consider"","" "",""t"",""heir "",""fait"",""h "",""t"",""o "",""be "",""a "",""separa te  "",""rel"",""igion"","" "",""from "",""Hinduism"","" "",""t"",""hough"","" "",""t"",""hey "",""acknowledg"",""e "",""its "",""Hindu "",""root"",""s "",""and "",""t"",""radition"",""s.""]",35
487,dev,487,"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.","[""S"",""ik"",""hs "",""call"","" "",""t"",""heir "",""rel"",""igion"","" "",""Gur"",""mat"","", "",""w hi ch "",""is "",""Punjabi "",""for"","" "",""\"""",""way "",""of "",""t"",""he "",""gu ru \"""","". "",""T"",""he "",""gu ru  "",""is "",""a "",""fundam en t"",""al "",""aspect"","" "",""of "",""all"","" "",""Indian"","" "",""rel"",""igion"",""s "",""but"","" "",""in "",""Sik hi sm"","" "",""has "",""t"",""ak en  "",""on "",""an "",""import"",""ance "",""t"",""hat "",""for"",""ms "",""t"",""he "",""cor"",""e "",""of "",""Sikh "",""bel"",""iefs.""]",66
488,dev,488,The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,"[""T"",""he "",""rel"",""igion"","" "",""was "",""found"",""ed "",""in "",""t"",""he "",""15t"",""h "",""c en t"",""ury "",""by "",""Gu ru  "",""Nanak "",""(1469"","""","""",""1539). "",""T"",""here "",""foll"",""owed "",""in "",""succ es s"",""ion"","" "",""a "",""fur"",""t"",""her "",""nine "",""gu ru s.""]",36
489,dev,489,"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.","[""H"",""ow"",""ever"","", "",""in "",""Jun"",""e "",""195"",""6, "",""K ru shchev'"",""s "",""prom"",""is es  "",""wer"",""e "",""put"","" "",""t"",""o "",""t"",""he "",""te st"","" "",""wh en  "",""riots "",""in "",""Pol"",""an"",""d, "",""wher"",""e "",""wor"",""kers "",""were "",""pro te"",""st"",""ing "",""against"","" "",""food "",""short"",""ag es  "",""and "",""wage "",""cut"",""s, "",""t"",""urned "",""int"",""o "",""a "",""g en er"",""al "",""pro te"",""st"","" "",""against"","" "",""Comm"",""unism"","".""]",61
490,dev,490,"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.","[""Al"",""t"",""hough"","" "",""in "",""t"",""he "",""en d, "",""K ru shchev "",""s en t"","" "",""in "",""t"",""anks "",""t"",""o "",""r es t"",""ore "",""order"","", "",""he "",""did "",""give "",""way "",""t"",""o "",""som"",""e "",""econom"",""ic "",""demands "",""and "",""agr"",""eed "",""t"",""o "",""appoint"","" "",""t"",""he "",""popul"",""ar "",""Wladysl"",""aw "",""Gomulka "",""as "",""t"",""he "",""new "",""prime "",""min"",""is te r"","".""]",53
491,dev,491,The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.,"[""T"",""he "",""Indus "",""Val"",""l"",""ey "",""Civil"",""izat"",""ion"","" "",""was "",""a "",""Br"",""onz"",""e "",""Age "",""civil"",""isat"",""ion"","" "",""in "",""t"",""he "",""nor"",""t"",""hw es t"","" "",""Indian"","" "",""sub"",""cont"",""in en t"","" "",""en comp"",""ass"",""in"",""g "",""most"","" "",""of "",""moder"",""n-"",""day "",""Pakist"",""an "",""and "",""som"",""e "",""region"",""s "",""in "",""nor"",""t"",""hw es t"","" "",""India "",""and "",""nor"",""t"",""heast"","" "",""Afghanist"",""an.""]",63
492,dev,492,The civilisation flourished in the basins of the Indus River wherefore it derives its name.,"[""T"",""he "",""civil"",""isat"",""ion"","" "",""flourish"",""ed "",""in "",""t"",""he "",""basins "",""of "",""t"",""he "",""Indus "",""River"","" "",""wher"",""efor"",""e "",""it "",""der"",""iv es  "",""its "",""name.""]",26
493,dev,493,"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.","[""Al"",""t"",""hough"","" "",""som"",""e "",""schol"",""ars "",""specula te  "",""t"",""hat "",""sin"",""ce "",""t"",""he "",""civil"",""isat"",""ion"","" "",""also "",""exis te d "",""in "",""t"",""he "",""basins "",""of "",""t"",""he "",""now "",""dried"","" "",""up "",""Sar"",""asv"",""ati "",""River"","", "",""it "",""should"","" "",""be "",""apt"",""ly "",""call"",""ed "",""t"",""he "",""Indus-"",""Sar"",""asv"",""at"",""i "",""Civil"",""izat"",""ion"","", "",""w hi le "",""som"",""e "",""call"","" "",""it "",""t"",""he "",""Har"",""appan"","" "",""Civil"",""izat"",""ion"","" "",""af te r"","" "",""Har"",""appa, "",""t"",""he "",""first"","" "",""of "",""its "",""si te s "",""t"",""o "",""be "",""exc"",""ava te d "",""in "",""t"",""he "",""1920s.""]",91
494,dev,494,The militaristic nature of the Roman empire aided in the development of medical advances.,"[""T"",""he "",""mil"",""it"",""arist"",""ic "",""nat"",""ure "",""of "",""t"",""he "",""Roman"","" "",""emp"",""ire "",""aided "",""in "",""t"",""he "",""devel"",""opm en t"","" "",""of "",""med"",""ical "",""adv"",""anc es.""]",27
495,dev,495,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,"[""D"",""oc"",""t"",""or"",""s "",""began "",""t"",""o "",""be "",""rec ru i te d "",""by "",""Emp"",""er"",""or "",""August"",""us "",""and "",""ev en  "",""for"",""med"","" "",""t"",""he "",""first"","" "",""Roman"","" "",""Med"",""ical "",""Cor"",""ps "",""for"","" "",""use "",""in "",""t"",""he "",""af te r"",""mat"",""h "",""of "",""bat"",""tl es.""]",43
496,dev,496,Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.,"[""S"",""ur"",""g"",""eons "",""had "",""knowledg"",""e "",""of "",""various "",""sedat"",""iv es  "",""incl"",""udin"",""g "",""mor"",""p hi"",""n"",""e "",""fr"",""om "",""ext"",""ract"",""s "",""of "",""poppy "",""see"",""ds "",""and "",""scop"",""ol"",""amine "",""fr"",""om "",""her"",""bane "",""see"",""ds.""]",37
497,dev,497,They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.,"[""T"",""hey "",""became "",""profici en t"","" "",""at"","" "",""amp"",""utation"","" "",""t"",""o "",""save "",""pat"",""i en ts "",""from "",""gangr"",""en e "",""as "",""well"","" "",""as "",""t"",""ourniquet"",""s "",""and "",""ar te r"",""ial"","" "",""clamp"",""s "",""t"",""o "",""s te m "",""blood"","" "",""flow.""]",37
498,dev,498,"Over multiple centuries, the Roman empire led to great gains in the field of medicine and formed much of the knowledge we know today.","[""Ov"",""er"","" "",""mul"",""t"",""iple "",""c en t"",""uri es, "",""t"",""he "",""Roman"","" "",""emp"",""ire "",""led "",""t"",""o "",""great"","" "",""gains "",""in "",""t"",""he "",""field "",""of "",""med"",""icine "",""and "",""for"",""med"","" "",""much"","" "",""of "",""t"",""he "",""knowledg"",""e "",""we "",""know "",""t"",""oday.""]",42
499,dev,499,"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.","[""P"",""u"",""r"",""el"",""and "",""origami "",""is "",""origami "",""wit"",""h "",""t"",""he "",""r es t"",""riction "",""t"",""hat "",""only "",""one "",""fold "",""may "",""be "",""done "",""at"","" "",""a "",""t"",""ime, "",""mor"",""e "",""comp"",""l"",""ex "",""folds "",""like "",""rev"",""er"",""se "",""folds "",""are "",""not"","" "",""all"",""owed, "",""and "",""all"","" "",""folds "",""have "",""st"",""raight"",""forward "",""location"",""s.""]",53
500,dev,500,It was developed by John Smith in the 1970s to help inexperienced folders or those with limited motor skills.,"[""It"","" "",""was "",""devel"",""oped "",""by "",""John"","" "",""Smit"",""h "",""in "",""t"",""he "",""1970s "",""t"",""o "",""hel"",""p "",""inexper"",""i en c"",""ed "",""folder"",""s "",""or "",""t"",""hose "",""wit"",""h "",""limi te d "",""mot"",""or "",""skills.""]",32
501,dev,501,Children develop an awareness of race and racial stereotypes quite young and these racial stereotypes affect behavior.,"[""C"",""hi"",""ldr"",""en  "",""devel"",""op "",""an "",""awar"",""en es s"","" "",""of "",""race "",""and "",""racial"","" "",""s te r"",""eot"",""yp es  "",""qui te  "",""young "",""and "",""t"",""h es e "",""racial"","" "",""s te r"",""eot"",""yp es  "",""aff"",""ect"","" "",""behavior"","".""]",33
502,dev,502,"For instance, children who identify with a racial minority that is stereotyped as not doing well in school tend to not do well in school once they learn about the stereotype associated with their race.","[""F"",""or"","" "",""inst"",""ance, "",""c hi ldr"",""en  "",""who "",""id en t"",""ify "",""wit"",""h "",""a "",""racial"","" "",""min"",""or"",""it"",""y "",""t"",""hat "",""is "",""s te r"",""eot"",""yped "",""as "",""not"","" "",""doing "",""well"","" "",""in "",""school"","" "",""te nd "",""t"",""o "",""not"","" "",""do "",""well"","" "",""in "",""school"","" "",""once "",""t"",""hey "",""learn "",""about"","" "",""t"",""he "",""s te r"",""eot"",""ype "",""ass"",""ocia te"",""d "",""wit"",""h "",""t"",""heir "",""race.""]",64
503,dev,503,MySpace is the third most popular website used in the United States and has 54 million profiles currently.,"[""M"",""ySpace "",""is "",""t"",""he "",""t"",""hi rd "",""most"","" "",""popul"",""ar "",""websi te  "",""used "",""in "",""t"",""he "",""Uni te d "",""St"",""a te s "",""and "",""has "",""54 "",""mil"",""lion"","" "",""profil es  "",""cur"",""r en t"",""ly.""]",29
504,dev,504,"These websites have gotten a lot of attention, especially in the education setting.","[""T"",""h es e "",""websi te s "",""have "",""got te n "",""a "",""lot "",""of "",""at"",""te ntion, "",""es pecial"",""l"",""y "",""in "",""t"",""he "",""educat"",""ion"","" "",""set"",""ting.""]",21
505,dev,505,"There are positive aspects to these websites, which include, being able to easily setup a class page which can include blogs, videos, photos, and other features.","[""T"",""her"",""e "",""are "",""posit"",""ive "",""aspect"",""s "",""t"",""o "",""t"",""h es e "",""websi te s, "",""w hi ch "",""incl"",""ude, "",""being "",""able "",""t"",""o "",""easil"",""y "",""set"",""up "",""a "",""class"","" "",""page "",""w hi ch "",""can "",""incl"",""ude "",""blogs, "",""videos, "",""phot"",""os, "",""and "",""ot"",""her "",""feat"",""ur es.""]",41
506,dev,506,"This page can easily be accessed by providing just one web address, which makes it easy to remember and easy to type in for students who may have trouble using the keyboard or with spelling.","[""T"",""hi s "",""page "",""can "",""easil"",""y "",""be "",""acc es s"",""ed "",""by "",""prov"",""id"",""ing "",""just"","" "",""one "",""web "",""addr"",""es s, "",""w hi ch "",""mak es  "",""it "",""easy "",""t"",""o "",""rem"",""ember"","" "",""and "",""easy "",""t"",""o "",""t"",""ype "",""in "",""for"","" "",""st"",""ud en t"",""s "",""who "",""may "",""have "",""t"",""rouble "",""using "",""t"",""he "",""keyboard"","" "",""or "",""wit"",""h "",""spelling.""]",54
507,dev,507,It can be customized to make it easy to read and also with as much or little color as desired.,"[""It"","" "",""can "",""be "",""cust"",""omized "",""t"",""o "",""make "",""it "",""easy "",""t"",""o "",""read "",""and "",""also "",""wit"",""h "",""as "",""much"","" "",""or "",""lit"",""tle "",""col"",""or "",""as "",""d es ired.""]",28
508,dev,508,"Attention Deficit Disorder ""is a neurological syndrome whose classic defining triad of symptoms including impulsivity, distractibility, and hyperactivity or excess energy"".","[""At"",""te nt"",""ion"","" "",""Deficit"","" "",""Disorder"","" "",""\"""",""is "",""a "",""neurol"",""og"",""ical "",""syn"",""dr"",""om"",""e "",""whose "",""class"",""ic "",""defin"",""ing "",""t"",""riad "",""of "",""sym"",""pt"",""oms "",""incl"",""udin"",""g "",""impul"",""siv"",""it"",""y, "",""dist"",""ract"",""ibilit"",""y, "",""and "",""hyp"",""er"",""act"",""ivit"",""y "",""or "",""exc"",""es s "",""en er"",""gy\"""","".""]",52
509,dev,509,"It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".","[""It"","" "",""is "",""not"","" "",""a "",""learning "",""disabilit"",""y, "",""it "",""is "",""a "",""learning "",""disorder"",""; "",""it "",""\"""",""aff"",""ect"",""s "",""3 "",""t"",""o "",""5 "",""perc en t"","" "",""of "",""all"","" "",""c hi ldr"",""en, "",""perhaps "",""as "",""man"",""y "",""as "",""2 "",""mil"",""lion"","" "",""Amer"",""ican"","" "",""c hi ldr"",""en \"".""]",45
510,dev,510,"Children with ADD have a hard time focusing on things like school work, but they can concentrate on things they enjoy doing like playing games or watching their favorite cartoons or writing sentences without punctuation.","[""C"",""hi"",""ldr"",""en  "",""wit"",""h "",""ADD "",""have "",""a "",""har"",""d"","" "",""t"",""ime "",""focusing "",""on "",""t"",""hi ngs "",""like "",""school"","" "",""wor"",""k, "",""but"","" "",""t"",""hey "",""can "",""conc"",""en t"",""ra te  "",""on "",""t"",""hi ngs "",""t"",""hey "",""en joy "",""doing "",""like "",""playing "",""gam es  "",""or "",""wat"",""c hi ng "",""t"",""heir "",""favor"",""i te  "",""car"",""t"",""oons "",""or "",""writ"",""ing "",""s en te nc es  "",""wit"",""hout "",""punct"",""uation"","".""]",60
